zone,inclination,orientation,irradiance
12,16,110,755
12,16,115,745
12,16,120,736
12,16,125,727
12,16,130,718
12,16,135,710
12,16,140,703
12,16,145,696
12,16,150,691
12,16,155,686
12,16,160,682
12,16,165,679
12,16,170,677
12,16,175,675
12,17,0,909
12,17,5,909
12,17,10,908
12,17,15,906
12,17,20,903
12,17,25,899
12,17,30,894
12,17,35,889
12,17,40,883
12,17,45,877
12,17,50,869
12,17,55,861
12,17,60,853
12,17,65,844
12,17,70,835
12,17,75,825
12,17,80,815
12,17,85,805
12,17,90,794
12,17,95,784
12,17,100,773
12,17,105,762
12,17,110,752
12,17,115,741
12,17,120,731
12,17,125,722
12,17,130,713
12,17,135,704
12,17,140,696
12,17,145,689
12,17,150,684
12,17,155,679
12,17,160,674
12,17,165,671
12,17,170,669
12,17,175,668
12,18,0,914
12,18,5,913
12,18,10,912
12,18,15,910
12,18,20,907
12,18,25,903
12,18,30,898
12,18,35,893
12,18,40,887
12,18,45,880
12,18,50,872
12,18,55,864
12,18,60,855
12,18,65,846
12,18,70,836
12,18,75,826
12,18,80,815
12,18,85,804
12,18,90,793
12,18,95,782
12,18,100,771
12,18,105,759
12,18,110,748
12,18,115,737
12,18,120,727
12,18,125,717
12,18,130,707
12,18,135,698
12,18,140,690
12,18,145,683
12,18,150,676
12,18,155,671
12,18,160,667
12,18,165,664
12,18,170,661
12,18,175,660
12,19,0,918
12,19,5,918
12,19,10,916
12,19,15,914
12,19,20,911
12,19,25,907
12,19,30,902
12,19,35,896
12,19,40,890
12,19,45,882
12,19,50,875
12,19,55,866
12,19,60,857
12,19,65,847
12,19,70,837
12,19,75,826
12,19,80,815
12,19,85,804
12,19,90,792
12,19,95,780
12,19,100,768
12,19,105,757
12,19,110,745
12,19,115,734
12,19,120,722
12,19,125,712
12,19,130,701
12,19,135,692
12,19,140,684
12,19,145,676
12,19,150,669
12,19,155,664
12,19,160,660
12,19,165,656
12,19,170,654
12,19,175,652
12,20,0,922
12,20,5,922
12,20,10,921
12,20,15,918
12,20,20,915
12,20,25,911
12,20,30,906
12,20,35,900
12,20,40,893
12,20,45,885
12,20,50,877
12,20,55,868
12,20,60,858
12,20,65,848
12,20,70,837
12,20,75,826
12,20,80,815
12,20,85,803
12,20,90,791
12,20,95,779
12,20,100,766
12,20,105,754
12,20,110,742
12,20,115,730
12,20,120,718
12,20,125,707
12,20,130,696
12,20,135,686
12,20,140,677
12,20,145,669
12,20,150,662
12,20,155,657
12,20,160,652
12,20,165,648
12,20,170,646
12,20,175,644
12,21,0,926
12,21,5,926
12,21,10,924
12,21,15,922
12,21,20,919
12,21,25,914
12,21,30,909
12,21,35,903
12,21,40,896
12,21,45,888
12,21,50,879
12,21,55,870
12,21,60,860
12,21,65,849
12,21,70,838
12,21,75,827
12,21,80,814
12,21,85,802
12,21,90,790
12,21,95,777
12,21,100,764
12,21,105,751
12,21,110,738
12,21,115,726
12,21,120,713
12,21,125,702
12,21,130,690
12,21,135,680
12,21,140,671
12,21,145,663
12,21,150,655
12,21,155,649
12,21,160,644
12,21,165,641
12,21,170,638
12,21,175,636
12,22,0,930
12,22,5,930
12,22,10,928
12,22,15,926
12,22,20,922
12,22,25,918
12,22,30,912
12,22,35,906
12,22,40,898
12,22,45,890
12,22,50,881
12,22,55,871
12,22,60,861
12,22,65,850
12,22,70,839
12,22,75,827
12,22,80,814
12,22,85,801
12,22,90,788
12,22,95,775
12,22,100,762
12,22,105,748
12,22,110,735
12,22,115,722
12,22,120,709
12,22,125,697
12,22,130,685
12,22,135,674
12,22,140,665
12,22,145,656
12,22,150,649
12,22,155,642
12,22,160,637
12,22,165,633
12,22,170,630
12,22,175,628
12,23,0,934
12,23,5,933
12,23,10,932
12,23,15,929
12,23,20,925
12,23,25,921
12,23,30,915
12,23,35,908
12,23,40,901
12,23,45,892
12,23,50,883
12,23,55,873
12,23,60,862
12,23,65,851
12,23,70,839
12,23,75,827
12,23,80,814
12,23,85,800
12,23,90,787
12,23,95,773
12,23,100,759
12,23,105,745
12,23,110,732
12,23,115,718
12,23,120,705
12,23,125,692
12,23,130,680
12,23,135,668
12,23,140,658
12,23,145,649
12,23,150,642
12,23,155,635
12,23,160,630
12,23,165,625
12,23,170,622
12,23,175,620
12,24,0,937
12,24,5,937
12,24,10,935
12,24,15,932
12,24,20,928
12,24,25,924
12,24,30,918
12,24,35,911
12,24,40,903
12,24,45,894
12,24,50,885
12,24,55,875
12,24,60,863
12,24,65,852
12,24,70,839
12,24,75,827
12,24,80,813
12,24,85,800
12,24,90,786
12,24,95,771
12,24,100,757
12,24,105,743
12,24,110,728
12,24,115,714
12,24,120,700
12,24,125,687
12,24,130,674
12,24,135,663
12,24,140,652
12,24,145,643
12,24,150,635
12,24,155,628
12,24,160,622
12,24,165,617
12,24,170,614
12,24,175,612
12,25,0,940
12,25,5,940
12,25,10,938
12,25,15,935
12,25,20,931
12,25,25,926
12,25,30,920
12,25,35,913
12,25,40,905
12,25,45,896
12,25,50,886
12,25,55,876
12,25,60,864
12,25,65,852
12,25,70,840
12,25,75,826
12,25,80,813
12,25,85,799
12,25,90,784
12,25,95,769
12,25,100,755
12,25,105,740
12,25,110,725
12,25,115,710
12,25,120,696
12,25,125,682
12,25,130,669
12,25,135,657
12,25,140,646
12,25,145,636
12,25,150,628
12,25,155,621
12,25,160,614
12,25,165,610
12,25,170,606
12,25,175,605
12,26,0,943
12,26,5,943
12,26,10,941
12,26,15,938
12,26,20,934
12,26,25,929
12,26,30,923
12,26,35,915
12,26,40,907
12,26,45,898
12,26,50,888
12,26,55,877
12,26,60,865
12,26,65,853
12,26,70,840
12,26,75,826
12,26,80,812
12,26,85,797
12,26,90,783
12,26,95,767
12,26,100,752
12,26,105,737
12,26,110,722
12,26,115,707
12,26,120,692
12,26,125,678
12,26,130,664
12,26,135,651
12,26,140,640
12,26,145,629
12,26,150,621
12,26,155,613
12,26,160,607
12,26,165,602
12,26,170,599
12,26,175,597
12,27,0,946
12,27,5,946
12,27,10,944
12,27,15,941
12,27,20,937
12,27,25,931
12,27,30,925
12,27,35,918
12,27,40,909
12,27,45,899
12,27,50,889
12,27,55,878
12,27,60,866
12,27,65,853
12,27,70,840
12,27,75,826
12,27,80,811
12,27,85,796
12,27,90,781
12,27,95,765
12,27,100,750
12,27,105,734
12,27,110,718
12,27,115,703
12,27,120,687
12,27,125,673
12,27,130,659
12,27,135,645
12,27,140,633
12,27,145,623
12,27,150,614
12,27,155,606
12,27,160,599
12,27,165,594
12,27,170,591
12,27,175,589
12,28,0,949
12,28,5,948
12,28,10,946
12,28,15,943
12,28,20,939
12,28,25,934
12,28,30,927
12,28,35,919
12,28,40,911
12,28,45,901
12,28,50,890
12,28,55,879
12,28,60,866
12,28,65,853
12,28,70,839
12,28,75,825
12,28,80,810
12,28,85,795
12,28,90,779
12,28,95,763
12,28,100,747
12,28,105,731
12,28,110,715
12,28,115,699
12,28,120,683
12,28,125,668
12,28,130,653
12,28,135,640
12,28,140,627
12,28,145,616
12,28,150,607
12,28,155,599
12,28,160,592
12,28,165,587
12,28,170,583
12,28,175,581
12,29,0,951
12,29,5,950
12,29,10,949
12,29,15,945
12,29,20,941
12,29,25,935
12,29,30,929
12,29,35,921
12,29,40,912
12,29,45,902
12,29,50,891
12,29,55,879
12,29,60,867
12,29,65,853
12,29,70,839
12,29,75,825
12,29,80,809
12,29,85,793
12,29,90,778
12,29,95,761
12,29,100,745
12,29,105,728
12,29,110,712
12,29,115,695
12,29,120,679
12,29,125,663
12,29,130,648
12,29,135,634
12,29,140,621
12,29,145,610
12,29,150,600
12,29,155,592
12,29,160,585
12,29,165,579
12,29,170,575
12,29,175,574
12,30,0,953
12,30,5,952
12,30,10,951
12,30,15,947
12,30,20,943
12,30,25,937
12,30,30,930
12,30,35,922
12,30,40,913
12,30,45,903
12,30,50,892
12,30,55,880
12,30,60,867
12,30,65,853
12,30,70,839
12,30,75,824
12,30,80,808
12,30,85,792
12,30,90,776
12,30,95,759
12,30,100,742
12,30,105,725
12,30,110,708
12,30,115,691
12,30,120,675
12,30,125,658
12,30,130,643
12,30,135,629
12,30,140,615
12,30,145,603
12,30,150,593
12,30,155,584
12,30,160,577
12,30,165,572
12,30,170,568
12,30,175,566
12,31,0,955
12,31,5,954
12,31,10,952
12,31,15,949
12,31,20,945
12,31,25,939
12,31,30,932
12,31,35,924
12,31,40,914
12,31,45,904
12,31,50,892
12,31,55,880
12,31,60,867
12,31,65,853
12,31,70,838
12,31,75,823
12,31,80,807
12,31,85,790
12,31,90,773
12,31,95,757
12,31,100,739
12,31,105,722
12,31,110,704
12,31,115,687
12,31,120,670
12,31,125,654
12,31,130,638
12,31,135,623
12,31,140,609
12,31,145,597
12,31,150,586
12,31,155,577
12,31,160,570
12,31,165,564
12,31,170,561
12,31,175,558
12,32,0,957
12,32,5,956
12,32,10,954
12,32,15,951
12,32,20,946
12,32,25,940
12,32,30,933
12,32,35,925
12,32,40,915
12,32,45,905
12,32,50,893
12,32,55,880
12,32,60,867
12,32,65,852
12,32,70,837
12,32,75,822
12,32,80,805
12,32,85,789
12,32,90,772
12,32,95,754
12,32,100,737
12,32,105,719
12,32,110,701
12,32,115,683
12,32,120,666
12,32,125,649
12,32,130,633
12,32,135,617
12,32,140,603
12,32,145,591
12,32,150,580
12,32,155,570
12,32,160,563
12,32,165,557
12,32,170,553
12,32,175,550
12,33,0,958
12,33,5,958
12,33,10,955
12,33,15,952
12,33,20,947
12,33,25,941
12,33,30,934
12,33,35,926
12,33,40,916
12,33,45,905
12,33,50,893
12,33,55,880
12,33,60,866
12,33,65,852
12,33,70,837
12,33,75,820
12,33,80,804
12,33,85,787
12,33,90,769
12,33,95,752
12,33,100,734
12,33,105,715
12,33,110,697
12,33,115,679
12,33,120,662
12,33,125,645
12,33,130,628
12,33,135,612
12,33,140,597
12,33,145,584
12,33,150,573
12,33,155,563
12,33,160,555
12,33,165,549
12,33,170,545
12,33,175,542
12,34,0,959
12,34,5,959
12,34,10,957
12,34,15,953
12,34,20,949
12,34,25,942
12,34,30,935
12,34,35,926
12,34,40,916
12,34,45,905
12,34,50,893
12,34,55,880
12,34,60,866
12,34,65,851
12,34,70,836
12,34,75,819
12,34,80,802
12,34,85,785
12,34,90,767
12,34,95,749
12,34,100,731
12,34,105,712
12,34,110,694
12,34,115,675
12,34,120,657
12,34,125,640
12,34,130,623
12,34,135,606
12,34,140,591
12,34,145,578
12,34,150,566
12,34,155,556
12,34,160,548
12,34,165,542
12,34,170,537
12,34,175,534
12,35,0,961
12,35,5,960
12,35,10,958
12,35,15,954
12,35,20,949
12,35,25,943
12,35,30,936
12,35,35,927
12,35,40,917
12,35,45,905
12,35,50,893
12,35,55,880
12,35,60,865
12,35,65,850
12,35,70,834
12,35,75,818
12,35,80,801
12,35,85,783
12,35,90,765
12,35,95,746
12,35,100,728
12,35,105,709
12,35,110,690
12,35,115,672
12,35,120,653
12,35,125,635
12,35,130,618
12,35,135,601
12,35,140,586
12,35,145,572
12,35,150,559
12,35,155,549
12,35,160,541
12,35,165,534
12,35,170,529
12,35,175,526
12,36,0,961
12,36,5,961
12,36,10,959
12,36,15,955
12,36,20,950
12,36,25,944
12,36,30,936
12,36,35,927
12,36,40,917
12,36,45,905
12,36,50,893
12,36,55,879
12,36,60,865
12,36,65,849
12,36,70,833
12,36,75,816
12,36,80,799
12,36,85,781
12,36,90,762
12,36,95,744
12,36,100,725
12,36,105,706
12,36,110,686
12,36,115,667
12,36,120,649
12,36,125,630
12,36,130,613
12,36,135,596
12,36,140,580
12,36,145,565
12,36,150,553
12,36,155,542
12,36,160,533
12,36,165,527
12,36,170,522
12,36,175,519
12,37,0,962
12,37,5,961
12,37,10,959
12,37,15,956
12,37,20,950
12,37,25,944
12,37,30,936
12,37,35,927
12,37,40,917
12,37,45,905
12,37,50,892
12,37,55,879
12,37,60,864
12,37,65,848
12,37,70,832
12,37,75,815
12,37,80,797
12,37,85,779
12,37,90,760
12,37,95,741
12,37,100,721
12,37,105,702
12,37,110,683
12,37,115,663
12,37,120,644
12,37,125,626
12,37,130,608
12,37,135,591
12,37,140,574
12,37,145,559
12,37,150,546
12,37,155,535
12,37,160,526
12,37,165,519
12,37,170,514
12,37,175,511
12,38,0,962
12,38,5,962
12,38,10,959
12,38,15,956
12,38,20,951
12,38,25,944
12,38,30,936
12,38,35,927
12,38,40,916
12,38,45,905
12,38,50,892
12,38,55,878
12,38,60,863
12,38,65,847
12,38,70,830
12,38,75,813
12,38,80,795
12,38,85,776
12,38,90,757
12,38,95,738
12,38,100,718
12,38,105,699
12,38,110,679
12,38,115,659
12,38,120,640
12,38,125,621
12,38,130,603
12,38,135,585
12,38,140,568
12,38,145,553
12,38,150,540
12,38,155,529
12,38,160,519
12,38,165,512
12,38,170,507
12,38,175,504
12,39,0,963
12,39,5,962
12,39,10,960
12,39,15,956
12,39,20,951
12,39,25,944
12,39,30,936
12,39,35,927
12,39,40,916
12,39,45,904
12,39,50,891
12,39,55,877
12,39,60,861
12,39,65,845
12,39,70,828
12,39,75,811
12,39,80,792
12,39,85,774
12,39,90,755
12,39,95,735
12,39,100,715
12,39,105,695
12,39,110,675
12,39,115,655
12,39,120,636
12,39,125,616
12,39,130,598
12,39,135,580
12,39,140,563
12,39,145,547
12,39,150,533
12,39,155,522
12,39,160,512
12,39,165,505
12,39,170,500
12,39,175,497
12,40,0,962
12,40,5,962
12,40,10,959
12,40,15,956
12,40,20,951
12,40,25,944
12,40,30,936
12,40,35,926
12,40,40,915
12,40,45,903
12,40,50,890
12,40,55,875
12,40,60,860
12,40,65,844
12,40,70,827
12,40,75,809
12,40,80,790
12,40,85,771
12,40,90,752
12,40,95,732
12,40,100,712
12,40,105,691
12,40,110,671
12,40,115,651
12,40,120,631
12,40,125,612
12,40,130,593
12,40,135,574
12,40,140,557
12,40,145,541
12,40,150,527
12,40,155,515
12,40,160,505
12,40,165,497
12,40,170,492
12,40,175,489
12,41,0,962
12,41,5,961
12,41,10,959
12,41,15,955
12,41,20,950
12,41,25,943
12,41,30,935
12,41,35,925
12,41,40,914
12,41,45,902
12,41,50,889
12,41,55,874
12,41,60,858
12,41,65,842
12,41,70,825
12,41,75,807
12,41,80,788
12,41,85,768
12,41,90,749
12,41,95,729
12,41,100,708
12,41,105,688
12,41,110,667
12,41,115,647
12,41,120,627
12,41,125,607
12,41,130,588
12,41,135,569
12,41,140,552
12,41,145,535
12,41,150,521
12,41,155,508
12,41,160,498
12,41,165,490
12,41,170,485
12,41,175,482
12,42,0,962
12,42,5,961
12,42,10,959
12,42,15,955
12,42,20,949
12,42,25,943
12,42,30,934
12,42,35,925
12,42,40,913
12,42,45,901
12,42,50,887
12,42,55,873
12,42,60,857
12,42,65,840
12,42,70,823
12,42,75,804
12,42,80,785
12,42,85,766
12,42,90,746
12,42,95,725
12,42,100,705
12,42,105,684
12,42,110,663
12,42,115,642
12,42,120,622
12,42,125,602
12,42,130,583
12,42,135,564
12,42,140,546
12,42,145,529
12,42,150,515
12,42,155,502
12,42,160,491
12,42,165,483
12,42,170,477
12,42,175,475
12,43,0,961
12,43,5,960
12,43,10,958
12,43,15,954
12,43,20,949
12,43,25,942
12,43,30,933
12,43,35,923
12,43,40,912
12,43,45,899
12,43,50,886
12,43,55,871
12,43,60,855
12,43,65,838
12,43,70,820
12,43,75,802
12,43,80,782
12,43,85,763
12,43,90,742
12,43,95,722
12,43,100,701
12,43,105,680
12,43,110,659
12,43,115,638
12,43,120,618
12,43,125,597
12,43,130,578
12,43,135,559
12,43,140,541
12,43,145,524
12,43,150,508
12,43,155,495
12,43,160,485
12,43,165,476
12,43,170,470
12,43,175,467
12,44,0,960
12,44,5,959
12,44,10,957
12,44,15,953
12,44,20,948
12,44,25,941
12,44,30,932
12,44,35,922
12,44,40,911
12,44,45,898
12,44,50,884
12,44,55,869
12,44,60,853
12,44,65,836
12,44,70,818
12,44,75,799
12,44,80,780
12,44,85,760
12,44,90,739
12,44,95,718
12,44,100,697
12,44,105,676
12,44,110,655
12,44,115,634
12,44,120,613
12,44,125,593
12,44,130,573
12,44,135,554
12,44,140,535
12,44,145,518
12,44,150,502
12,44,155,489
12,44,160,478
12,44,165,470
12,44,170,463
12,44,175,460
12,45,0,959
12,45,5,958
12,45,10,956
12,45,15,952
12,45,20,946
12,45,25,939
12,45,30,931
12,45,35,921
12,45,40,909
12,45,45,896
12,45,50,882
12,45,55,867
12,45,60,851
12,45,65,833
12,45,70,815
12,45,75,796
12,45,80,777
12,45,85,757
12,45,90,736
12,45,95,715
12,45,100,694
12,45,105,672
12,45,110,651
12,45,115,629
12,45,120,608
12,45,125,588
12,45,130,568
12,45,135,548
12,45,140,530
12,45,145,512
12,45,150,496
12,45,155,483
12,45,160,472
12,45,165,463
12,45,170,456
12,45,175,452
12,46,0,957
12,46,5,957
12,46,10,954
12,46,15,950
12,46,20,945
12,46,25,938
12,46,30,929
12,46,35,919
12,46,40,907
12,46,45,894
12,46,50,880
12,46,55,865
12,46,60,848
12,46,65,831
12,46,70,812
12,46,75,793
12,46,80,774
12,46,85,753
12,46,90,732
12,46,95,711
12,46,100,690
12,46,105,668
12,46,110,646
12,46,115,625
12,46,120,604
12,46,125,583
12,46,130,563
12,46,135,543
12,46,140,525
12,46,145,507
12,46,150,491
12,46,155,476
12,46,160,465
12,46,165,456
12,46,170,450
12,46,175,445
12,47,0,956
12,47,5,955
12,47,10,953
12,47,15,949
12,47,20,943
12,47,25,936
12,47,30,927
12,47,35,917
12,47,40,905
12,47,45,892
12,47,50,878
12,47,55,862
12,47,60,846
12,47,65,828
12,47,70,810
12,47,75,790
12,47,80,770
12,47,85,750
12,47,90,729
12,47,95,707
12,47,100,686
12,47,105,664
12,47,110,642
12,47,115,620
12,47,120,599
12,47,125,578
12,47,130,558
12,47,135,538
12,47,140,519
12,47,145,501
12,47,150,485
12,47,155,470
12,47,160,459
12,47,165,449
12,47,170,443
12,47,175,438
12,48,0,954
12,48,5,953
12,48,10,951
12,48,15,947
12,48,20,941
12,48,25,934
12,48,30,925
12,48,35,915
12,48,40,903
12,48,45,890
12,48,50,875
12,48,55,860
12,48,60,843
12,48,65,825
12,48,70,806
12,48,75,787
12,48,80,767
12,48,85,746
12,48,90,725
12,48,95,704
12,48,100,682
12,48,105,660
12,48,110,638
12,48,115,616
12,48,120,594
12,48,125,573
12,48,130,553
12,48,135,533
12,48,140,514
12,48,145,496
12,48,150,479
12,48,155,464
12,48,160,452
12,48,165,443
12,48,170,436
12,48,175,432
12,49,0,952
12,49,5,951
12,49,10,949
12,49,15,945
12,49,20,939
12,49,25,932
12,49,30,923
12,49,35,912
12,49,40,900
12,49,45,887
12,49,50,873
12,49,55,857
12,49,60,840
12,49,65,822
12,49,70,803
12,49,75,784
12,49,80,763
12,49,85,743
12,49,90,721
12,49,95,700
12,49,100,677
12,49,105,655
12,49,110,633
12,49,115,611
12,49,120,590
12,49,125,568
12,49,130,548
12,49,135,528
12,49,140,509
12,49,145,490
12,49,150,474
12,49,155,459
12,49,160,446
12,49,165,437
12,49,170,430
12,49,175,425
12,50,0,950
12,50,5,949
12,50,10,946
12,50,15,942
12,50,20,937
12,50,25,929
12,50,30,920
12,50,35,910
12,50,40,898
12,50,45,884
12,50,50,870
12,50,55,854
12,50,60,837
12,50,65,819
12,50,70,800
12,50,75,780
12,50,80,760
12,50,85,739
12,50,90,717
12,50,95,695
12,50,100,673
12,50,105,651
12,50,110,629
12,50,115,607
12,50,120,585
12,50,125,563
12,50,130,543
12,50,135,523
12,50,140,503
12,50,145,485
12,50,150,468
12,50,155,453
12,50,160,440
12,50,165,430
12,50,170,423
12,50,175,419
12,51,0,947
12,51,5,946
12,51,10,944
12,51,15,940
12,51,20,934
12,51,25,927
12,51,30,918
12,51,35,907
12,51,40,895
12,51,45,882
12,51,50,867
12,51,55,851
12,51,60,834
12,51,65,815
12,51,70,796
12,51,75,777
12,51,80,756
12,51,85,735
12,51,90,713
12,51,95,691
12,51,100,669
12,51,105,647
12,51,110,624
12,51,115,602
12,51,120,580
12,51,125,558
12,51,130,537
12,51,135,517
12,51,140,498
12,51,145,480
12,51,150,462
12,51,155,447
12,51,160,434
12,51,165,424
12,51,170,417
12,51,175,412
12,52,0,944
12,52,5,944
12,52,10,941
12,52,15,937
12,52,20,931
12,52,25,924
12,52,30,915
12,52,35,904
12,52,40,892
12,52,45,878
12,52,50,864
12,52,55,847
12,52,60,830
12,52,65,812
12,52,70,793
12,52,75,773
12,52,80,752
12,52,85,731
12,52,90,709
12,52,95,687
12,52,100,665
12,52,105,642
12,52,110,619
12,52,115,597
12,52,120,575
12,52,125,553
12,52,130,532
12,52,135,512
12,52,140,493
12,52,145,474
12,52,150,457
12,52,155,441
12,52,160,428
12,52,165,418
12,52,170,411
12,52,175,406
12,53,0,942
12,53,5,941
12,53,10,938
12,53,15,934
12,53,20,928
12,53,25,921
12,53,30,912
12,53,35,901
12,53,40,889
12,53,45,875
12,53,50,860
12,53,55,844
12,53,60,827
12,53,65,808
12,53,70,789
12,53,75,769
12,53,80,748
12,53,85,727
12,53,90,705
12,53,95,683
12,53,100,660
12,53,105,637
12,53,110,615
12,53,115,592
12,53,120,570
12,53,125,548
12,53,130,527
12,53,135,507
12,53,140,487
12,53,145,469
12,53,150,451
12,53,155,436
12,53,160,423
12,53,165,412
12,53,170,404
12,53,175,400
12,54,0,938
12,54,5,938
12,54,10,935
12,54,15,931
12,54,20,925
12,54,25,918
12,54,30,909
12,54,35,898
12,54,40,885
12,54,45,872
12,54,50,857
12,54,55,840
12,54,60,823
12,54,65,804
12,54,70,785
12,54,75,765
12,54,80,744
12,54,85,723
12,54,90,700
12,54,95,678
12,54,100,655
12,54,105,633
12,54,110,610
12,54,115,587
12,54,120,565
12,54,125,543
12,54,130,522
12,54,135,502
12,54,140,482
12,54,145,463
12,54,150,446
12,54,155,430
12,54,160,417
12,54,165,406
12,54,170,398
12,54,175,394
12,55,0,935
12,55,5,934
12,55,10,932
12,55,15,928
12,55,20,922
12,55,25,914
12,55,30,905
12,55,35,894
12,55,40,882
12,55,45,868
12,55,50,853
12,55,55,836
12,55,60,819
12,55,65,800
12,55,70,781
12,55,75,761
12,55,80,740
12,55,85,718
12,55,90,696
12,55,95,674
12,55,100,651
12,55,105,628
12,55,110,605
12,55,115,582
12,55,120,560
12,55,125,538
12,55,130,517
12,55,135,496
12,55,140,477
12,55,145,458
12,55,150,441
12,55,155,425
12,55,160,411
12,55,165,401
12,55,170,393
12,55,175,388
12,56,0,931
12,56,5,931
12,56,10,928
12,56,15,924
12,56,20,918
12,56,25,910
12,56,30,901
12,56,35,890
12,56,40,878
12,56,45,864
12,56,50,849
12,56,55,832
12,56,60,815
12,56,65,796
12,56,70,777
12,56,75,756
12,56,80,735
12,56,85,714
12,56,90,691
12,56,95,669
12,56,100,646
12,56,105,623
12,56,110,600
12,56,115,577
12,56,120,555
12,56,125,533
12,56,130,512
12,56,135,491
12,56,140,471
12,56,145,453
12,56,150,435
12,56,155,419
12,56,160,406
12,56,165,395
12,56,170,387
12,56,175,382
12,57,0,928
12,57,5,927
12,57,10,924
12,57,15,920
12,57,20,914
12,57,25,907
12,57,30,897
12,57,35,886
12,57,40,874
12,57,45,860
12,57,50,845
12,57,55,828
12,57,60,811
12,57,65,792
12,57,70,772
12,57,75,752
12,57,80,731
12,57,85,709
12,57,90,687
12,57,95,664
12,57,100,641
12,57,105,618
12,57,110,595
12,57,115,572
12,57,120,550
12,57,125,528
12,57,130,506
12,57,135,486
12,57,140,466
12,57,145,447
12,57,150,430
12,57,155,414
12,57,160,400
12,57,165,389
12,57,170,381
12,57,175,376
12,58,0,923
12,58,5,923
12,58,10,920
12,58,15,916
12,58,20,910
12,58,25,902
12,58,30,893
12,58,35,882
12,58,40,870
12,58,45,856
12,58,50,841
12,58,55,824
12,58,60,806
12,58,65,788
12,58,70,768
12,58,75,747
12,58,80,726
12,58,85,704
12,58,90,682
12,58,95,659
12,58,100,636
12,58,105,613
12,58,110,590
12,58,115,567
12,58,120,544
12,58,125,522
12,58,130,501
12,58,135,480
12,58,140,461
12,58,145,442
12,58,150,425
12,58,155,409
12,58,160,395
12,58,165,384
12,58,170,376
12,58,175,371
12,59,0,919
12,59,5,918
12,59,10,916
12,59,15,912
12,59,20,906
12,59,25,898
12,59,30,889
12,59,35,878
12,59,40,866
12,59,45,852
12,59,50,836
12,59,55,820
12,59,60,802
12,59,65,783
12,59,70,763
12,59,75,743
12,59,80,721
12,59,85,700
12,59,90,677
12,59,95,654
12,59,100,631
12,59,105,608
12,59,110,585
12,59,115,562
12,59,120,539
12,59,125,517
12,59,130,496
12,59,135,475
12,59,140,455
12,59,145,437
12,59,150,419
12,59,155,403
12,59,160,389
12,59,165,378
12,59,170,370
12,59,175,365
12,60,0,915
12,60,5,914
12,60,10,911
12,60,15,907
12,60,20,901
12,60,25,894
12,60,30,885
12,60,35,874
12,60,40,861
12,60,45,847
12,60,50,832
12,60,55,815
12,60,60,797
12,60,65,778
12,60,70,758
12,60,75,738
12,60,80,716
12,60,85,694
12,60,90,672
12,60,95,649
12,60,100,626
12,60,105,603
12,60,110,580
12,60,115,557
12,60,120,534
12,60,125,512
12,60,130,490
12,60,135,470
12,60,140,450
12,60,145,431
12,60,150,414
12,60,155,398
12,60,160,384
12,60,165,373
12,60,170,365
12,60,175,360
12,61,0,910
12,61,5,909
12,61,10,907
12,61,15,903
12,61,20,897
12,61,25,889
12,61,30,880
12,61,35,869
12,61,40,856
12,61,45,842
12,61,50,827
12,61,55,810
12,61,60,792
12,61,65,773
12,61,70,754
12,61,75,733
12,61,80,712
12,61,85,689
12,61,90,667
12,61,95,644
12,61,100,621
12,61,105,598
12,61,110,574
12,61,115,551
12,61,120,529
12,61,125,506
12,61,130,485
12,61,135,464
12,61,140,445
12,61,145,426
12,61,150,409
12,61,155,393
12,61,160,379
12,61,165,368
12,61,170,359
12,61,175,354
12,62,0,905
12,62,5,904
12,62,10,902
12,62,15,898
12,62,20,892
12,62,25,884
